'timestamp', 'CP3', 'C3', 'F5', 'PO3', 'PO4', 'F6', 'C4', 'CP4', 'Target'
1728061815764,145.74011780373036,86.01273565884831,25.092298795019122,10.961840102266251,41.54968422242464,21.107651374483854,146.11370378711024,114.37287544396834, raw
1728061816012,40.894243360146255,27.50648817756702,25.53797847420434,4.18695582119184,13.640406874158275,9.730655425732492,41.30855613904418,32.59220233322077, raw
1728061816261,11.317432806936145,7.1103654318041825,23.711692442854353,4.425273195766861,5.008325052813152,6.263676077424177,12.042487401178676,9.024242211206216, raw
1728061816593,3.624802120153942,1.4487812409787786,14.228798543928173,4.610641062270782,3.7776013340639114,7.8059098078364855,4.284670961625147,5.2701855603054355, raw
1728061816763,0.6649739254656912,4.305176422154667,8.137744814398133,7.873305442755889,2.3204031530932796,17.634391983068937,1.0491572125930855,1.853723785387519, raw
1728061817013,1.7549702992259693,44.9519429778391,34.52370507593707,43.20996928979076,6.747576858280517,105.31733824170999,1.9404200609212119,2.7153129765476396, raw
1728061817262,2.6926945618104967,19.005453828013582,24.33208646484181,26.417931263624396,7.6231380601262275,55.98774617559752,3.046952940305791,5.462185244742044, raw
1728061817573,3.3641844211682215,6.435645924426414,8.509869640793596,7.862939657693356,4.157408172108591,32.926205166501205,3.986813589210391,4.528979517108141, raw
1728061817762,5.640858170095263,32.54973642766273,17.628375534516454,8.458682028096968,11.077936442962638,19.384610924121805,5.617988571160847,5.277061285997455, raw
1728061818012,4.279269464581591,8.590918636966997,27.67310640282029,15.361730833176052,6.996945281264189,11.807270861585211,5.297585727061973,4.1528451931942, raw
1728061818263,0.6314663841189253,22.51808070152846,7.289314807011892,7.657376529623889,9.600605355316148,9.269893956366893,0.8140275978754158,2.8227902817778094, raw
1728061818651,1.9403909481760329,3.7502948229058704,5.269052981181341,9.558882734534565,6.817100277688788,3.8064536523569568,1.2551060743677631,1.4950018354768886, raw
1728061818764,1.6440937418022221,3.958554287674321,5.917353724275313,11.037959328981998,6.890006117628247,7.984590755096707,1.775700149900085,3.2260498956504686, raw
1728061819012,1.4103266042618892,1.784635708693002,4.737159760380554,5.423790167504918,2.8737659634919765,5.422308181194104,1.4825320824055097,1.802343882597046, raw
1728061819262,2.3557406092672832,3.73319062039293,5.96483140537048,5.618297760231802,3.648592145485497,24.850371921228557,2.218644406188533,2.5651392026126443, raw
1728061819511,1.3066075220568345,2.148917604330662,10.95257127534662,7.554616678560561,2.3239831903092596,4.679987514320273,3.1004572172838927,2.17918993139826, raw
1728061819761,1.135577888967089,4.100288795438039,6.82699116973859,5.27325872960711,2.6222029933235027,17.469589887379627,2.710111034862925,2.4847396977087555, raw
1728061820013,2.750886040081353,3.5444822134766496,5.7616725285835875,8.56607110241181,4.636273716892302,9.686461414975613,3.239232506318485,3.7554544870063253, raw
1728061820261,4.30872549929178,3.4520239373716017,13.49889111042493,5.171161449640009,7.919446139422562,14.92016885241628,5.4377382700833055,5.685503632168493, raw
1728061820510,1.4633061302236576,4.357020210148739,14.534878089165218,7.49832299148927,11.388102744456063,10.535485547817602,3.414640946185289,3.652360413286315, raw
1728061820765,2.889266387932213,4.5833085793756645,20.342353495123238,5.6785478674012735,12.803663870344566,12.541602281948064,4.053925058297816,3.6870314474522434, raw
1728061821031,1.9468669908622107,3.834233345712723,23.30331019999461,3.367666951577514,13.185291301587645,4.392151804124688,2.596331228192324,2.947502560525249, raw
1728061821260,3.631715583650726,4.210578079424843,14.121739248605971,4.2979368453341635,7.216660380757543,5.963742107144462,3.9751269886525846,5.7465917615249245, raw
1728061821518,1.949830450674258,2.8210075405102146,22.60667853120428,1.6114974007889382,2.5301165229132914,28.71371448483784,3.114090239980109,3.4295332481000735, raw
1728061821762,2.8637659067142405,2.9110318752936752,14.405472602011114,5.511553143555093,6.691883414518283,13.4937453000724,2.3410459856240404,3.2008572634976047, raw
1728061822013,3.034206183090312,2.889825098726527,9.932472879919127,14.248022595696455,19.236221372450014,5.853477507271961,3.5961097436850196,3.476823249139153, raw
1728061822262,3.1046978972937604,4.071591806974096,25.934311268075074,10.24692874340078,16.52808193088382,14.081420015319695,4.013208485170003,4.064888893636282, raw
1728061822511,3.120703952568634,4.809351840711799,17.912708604458633,13.361720278117282,12.72819699529346,9.806726785740338,2.6255092201606605,3.1505877073566353, raw
1728061822762,1.5580342844418043,5.429438053431948,16.02845695644203,6.58597808917947,32.10591782908303,9.621571943020234,1.2089057866195179,1.00851429071709, 1
1728061823012,2.523790518128512,4.708216091565883,15.551659446453092,5.524964966803011,20.227502205924083,21.25796963267732,2.854700805299565,3.2982594884267193, 1
1728061823260,3.102866171797068,3.308732283609462,16.307404154212445,5.069961577032293,16.975266473103925,21.144563028941587,2.149286467340135,3.4664999322100005, 1
1728061823511,3.4091111336593958,3.271144993729619,9.883107002109044,8.106925334621328,7.079871677665623,13.658893654732045,3.676733577213176,3.987072998092606, 1
1728061823763,2.0144784078991385,1.7570292887228218,9.590435417912751,8.079513222241216,8.776089125919864,5.081213102758714,3.1193308092962053,3.38714319021987, 1
1728061824051,0.981246794938636,3.1064897441279693,16.30352869105384,11.978499232714197,6.983417422086116,17.91289385207619,1.362898734129159,2.182397717578204, 1
1728061824262,2.1453428267537467,1.4352717519350007,10.119032981131234,7.76318391354059,2.1497970286206667,4.065853864266874,2.376129764532941,2.065692380513147, 1
1728061824511,1.9984938844033107,2.511212082711595,26.19663457149106,7.009506503319611,3.1473130154892868,4.993702489480952,3.249928009339621,2.182107621108719, 1
1728061824762,2.968660887131406,3.175981719456937,25.703041715379186,3.209321803722389,3.4273953367314807,5.378601762918762,3.2747741963613213,3.6763418686869205, 1
1728061825012,2.399309705618011,3.97190382198878,19.210655197722726,9.536188944243976,7.688547502080707,3.4144444843485626,5.542891164798082,5.298727078927046, 1
1728061825316,2.4883377542569325,1.8102081754763624,14.843260635036188,5.965603621981163,1.783574744310725,3.4047588103288766,2.988135818685991,2.5409728614667526, 1
1728061825511,1.1473774225520519,1.5677996705891983,14.069180878373558,5.875993617019231,6.378944970538406,8.644702548031722,6.825903460155178,5.098906877167827, 1
1728061825764,2.6172883952678894,5.713809045409852,3.556745947674388,7.973073011461534,2.3642649901465367,2.7726654462824647,3.983163891753487,4.2266871974744324, 1
1728061826018,1.4279841863983924,2.449609784197873,6.567723767442697,3.449953438193642,1.7052982369727607,3.0461340300083637,1.9817222931788947,1.422206535718211, 1
1728061826318,1.9876108561718995,2.588238559720368,6.539442107817609,5.814637276561406,1.455020797950431,5.431963958725935,2.1233752838789983,2.493897106282127, 1
1728061826516,1.6314070736921111,2.92244212971463,11.285080755628483,6.568369625049093,1.5300071255102152,3.8184624674836845,1.1605408801920565,2.0408585379437336, 1
1728061826770,1.251596892521162,2.813484743389773,12.830669471121658,3.861933329013287,1.8889662439706856,7.3416606399296,3.166384163983444,2.120806596881606, 1
1728061827021,3.4121293608113255,1.2758307989452857,7.84731858742725,8.052263337246126,4.213763188132526,4.557705199086896,3.3405811787193294,3.370149893226074, 1
1728061827340,3.3338901901613993,2.5011030435883104,11.12802058527152,11.698437726876142,3.149852418702419,4.76925176087431,4.387222254152351,3.9150491050036487, 1
1728061827518,2.4333594624958477,2.7218426103434257,9.20865266190522,1.732798190912084,1.3843389401697828,5.294621223488812,2.6221928826222576,2.4206289284458387, 1
1728061827764,2.3412886525642587,2.1507342523095043,8.86560364293502,4.890822285442458,3.2151085426784065,5.31538674665444,3.2638848551060335,3.106208641802518, 1
1728061828013,2.7386097557204785,3.4525951283716902,14.588305034358797,5.555157883840152,4.2100458107917325,4.78388025192736,2.471100119118906,2.6826914444480447, 1
1728061828320,2.544253949766187,2.3973806866856147,15.660745970106083,10.677230965619588,3.493165991538909,5.00130949776348,2.887815980053707,4.291401179856262, 1
1728061828512,1.9653232032660155,4.193402653680384,4.679381549292676,3.2643358575847436,2.9539580351828145,4.533864834252872,3.8319972976660046,5.084303149981587, 1
1728061828762,4.351366457129564,5.337571315596109,9.577628035835142,4.717182161107714,5.719081293907183,3.8671700461358416,3.081645495292637,4.071781469143449, 1
1728061829011,4.443415691961434,6.241917481654805,11.313846189808942,8.678042243329534,5.986891856166,6.104275185751651,5.872077176782219,6.090054749381097, 1
1728061829322,3.797613903395082,2.871694579501963,6.547592126233717,9.717085777792503,4.35348572673585,3.4042707035326996,3.780205553478524,3.3742296338485667, 1
1728061829511,4.770302128699478,4.17975574082216,5.61750066879873,6.781879914366438,5.110005128671743,5.6544848469221405,5.122625858642934,5.792556908769083, 1
1728061829763,5.620178767678329,5.704335767349682,10.854069307812637,7.409915501404676,4.471720194349856,9.139318845707695,4.7262983068739395,5.235102146120817, 1
1728061830012,7.050714730404525,7.405576277571709,10.994123770213802,5.4984649590241,6.158896783126341,5.770522233168012,7.142873871174404,8.337270605695027, 1
1728061830262,4.799066951527585,4.945118516320111,7.915059348358672,4.5925009639789875,6.7721754992369325,6.540585063919863,4.212256796522187,5.155668417252081, 1
1728061830512,1.419914465630045,2.3969511272803388,19.391260992888004,9.609344317879495,4.557812507254155,2.9175892835623998,1.8800062544262186,2.4310254313766495, 1
1728061830766,2.2407333249106087,2.4152226136193113,17.073934822473415,5.103338925412441,3.2547171519515463,1.9707121209549268,2.5853428951625075,2.9586597021740517, 1
1728061831014,1.6465356140049066,2.334324733112065,13.194249113827711,6.25899900671472,2.751124183439547,6.647614240262116,2.1379392709711635,2.608770025623198, 1
1728061831261,2.482957704063445,2.680165950542309,14.67968324449138,3.0484688666161883,5.03867347514666,3.439104266581943,2.6649920906334157,1.9417038104438582, 1
1728061831516,1.2824736107216432,2.0551481580476243,4.853413676753075,9.664107075507836,2.397152782947032,2.204204973486919,1.0867459760720388,1.709585923487057, 1
1728061831769,1.459731768332495,2.443942426269743,8.538715144640959,2.0419331051983196,2.6287994746012946,5.81519049001452,1.6746884198406506,2.1792206592315195, 1
1728061832012,1.6522411401063817,2.228766580130117,5.176272850436516,5.927051046601826,2.1764288413675197,5.3404149825581015,2.3060251589693204,2.0298813277013132, 1
1728061832262,2.5955247920005813,4.855063516649621,7.001322825999974,7.320156477866724,3.0659830821677403,6.538812451018688,1.4347201443798034,1.8036442727264637, 1
1728061832510,5.457422684133655,6.794839934944554,6.860632630416018,10.93306447878125,6.766512977424722,5.479437651195302,3.1303659007280284,4.034476556933488, 1
1728061832761,2.8220801146222954,3.2007432145831736,8.23985794899918,1.7060559122662922,3.62480399151133,5.331936430795955,2.5816477575093684,2.4603187774649915, 1
1728061833012,0.9874725390993042,1.753512987635552,9.450259889258218,4.447121418575804,1.3611241596764945,6.036573248183051,1.1031855552161212,2.475568752563279, 1
1728061833261,2.121819265649181,3.1960390214240135,6.5584068296987565,6.005322676042464,2.56765112685814,6.341389806352219,2.362955612326306,3.2263105207320173, 1
1728061833510,0.7531187646466927,2.4496472946768626,3.999058902504187,3.476471075876321,2.8668678228016886,3.1225585951166566,0.8367744545450225,1.7359633192140687, 1
1728061833761,2.134517293533946,4.262773846024304,4.612128999536015,3.5713799697763697,1.2731621669287942,6.765182674838679,2.0253735674852726,1.820452510157941, 1
